id,_Personne__id_personne,_Personne__sex,_Personne__nom,_Personne__prenom,_Personne__date_naissance,_Personne__nationalite,_Personne__pays,_Personne__taille,_Personne__poids,_Personne__statut,_Personne__id_csv,_Competiteur__surnom,_Competiteur__sport_pratique,_Competiteur__numero_maillot,_Competiteur__poste_principal,_Competiteur__nombre_medailles
7317,7317,,Baric,Mario,1985-04-15,,,185.0,79.8,{},178096.0,,3,,,0
7318,7318,,Bermejo,Mario,1978-10-07,,,178.0,69.9,{},102619.0,,3,,,0
7319,7319,,Bilate,Mario,1991-07-16,,,190.0,86.2,{},248714.0,,3,,,0
7320,7320,,Buehler,Mario,1992-02-05,,,190.0,78.0,{},257845.0,,3,,,0
7321,7321,,"Cantaluppi,25",Mario,1974-04-11,,,183.0,74.8,{},33595.0,,3,,,0
7322,7322,,Carevic,Mario,1982-03-29,,,185.0,83.9,{},38945.0,,3,,,0
7323,7323,,Cvitanovic,Mario,1975-05-06,,,183.0,78.0,{},33082.0,,3,,,0
7324,7324,,Eggimann,Mario,1981-01-24,,,190.0,89.8,{},37380.0,,3,,,0
7325,7325,,Felgueiras,Mario,1986-12-12,,,185.0,79.8,{},40186.0,,3,,,0
7326,7326,,Fernandez Cuesta,Mario,1988-04-03,,,185.0,73.9,{},97865.0,,3,,,0
7327,7327,,Frick,Mario,1974-09-07,,,183.0,78.9,{},39559.0,,3,,,0
7328,7328,,Gaspar,Mario,1990-11-24,,,178.0,69.9,{},183185.0,,3,,,0
7329,7329,,Gavranovic,Mario,1989-11-24,,,175.0,73.9,{},67306.0,,3,,,0
7330,7330,,Goetze,Mario,1992-06-03,,,175.0,72.1,{},177714.0,,3,,,0
7331,7331,,Gomez,Mario,1985-07-01,,,188.0,88.0,{},27326.0,,3,,,0
7332,7332,,Leitgeb,Mario,1988-06-03,,,183.0,76.2,{},134132.0,,3,,,0
7333,7333,,Lemina,Mario,1993-09-01,,,183.0,83.0,{},421786.0,,3,,,0
7334,7334,,Licka,Mario,1982-04-03,,,178.0,73.9,{},35444.0,,3,,,0
7335,7335,,Maloca,Mario,1989-05-04,,,190.0,83.0,{},114215.0,,3,,,0
7336,7336,,Mandzukic,Mario,1986-05-21,,,190.0,84.8,{},75447.0,,3,,,0
7337,7337,,Martinez,Mario,1985-03-25,,,173.0,68.0,{},102374.0,,3,,,0
7338,7338,,Matos,Mario,1988-06-21,,,185.0,82.1,{},148297.0,,3,,,0
7339,7339,,Melchiot,Mario,1976-11-04,,,188.0,79.8,{},34987.0,,3,,,0
7340,7340,,Mutsch,Mario,1984-09-03,,,175.0,73.9,{},45780.0,,3,,,0
7341,7341,,Pasalic,Mario,1995-02-09,,,185.0,78.0,{},446266.0,,3,,,0
7342,7342,,Piccinocchi,Mario,1995-02-21,,,173.0,67.1,{},491221.0,,3,,,0
7343,7343,,Raimondi,Mario,1980-07-01,,,183.0,74.8,{},25951.0,,3,,,0
7344,7344,,Rondon,Mario,1986-03-26,,,183.0,72.1,{},181362.0,,3,,,0
7345,7345,,Rui,Mario,1991-05-27,,,170.0,67.1,{},282731.0,,3,,,0
7346,7346,,Sampirisi,Mario,1992-10-31,,,188.0,83.0,{},299411.0,,3,,,0
7347,7347,,Suarez,Mario,1987-02-24,,,188.0,79.8,{},37631.0,,3,,,0
7348,7348,,Ticinovic,Mario,1991-08-02,,,173.0,69.9,{},114216.0,,3,,,0
7349,7349,,Vrancic,Mario,1989-05-23,,,188.0,78.0,{},36379.0,,3,,,0
7350,7350,,Yepes,Mario,1976-01-13,,,185.0,83.0,{},26315.0,,3,,,0
7351,7351,,,Marion,1991-09-07,,,173.0,64.9,{},528347.0,,3,,,0
7352,7352,,"Oikonomou,18",Marios,1992-10-06,,,188.0,84.8,{},282420.0,,3,,,0
7353,7353,,Alexe,Marius,1990-02-22,,,185.0,74.8,{},70440.0,,3,,,0
7354,7354,,Ebbers,Marius,1978-01-04,,,193.0,83.9,{},39837.0,,3,,,0
7355,7355,,Gersbeck,Marius,1995-06-02,,,188.0,79.8,{},434259.0,,3,,,0
7356,7356,,Stankevicius,Marius,1981-07-15,,,190.0,83.0,{},41667.0,,3,,,0
7357,7357,,Wolf,Marius,1995-05-27,,,188.0,73.0,{},556029.0,,3,,,0
7358,7358,,Zaliukas,Marius,1983-11-01,,,190.0,83.9,{},37307.0,,3,,,0
7359,7359,,"Kukielka,24",Mariusz,1976-11-07,,,183.0,81.2,{},36090.0,,3,,,0
7360,7360,,Magiera,Mariusz,1984-08-25,,,175.0,73.9,{},69533.0,,3,,,0
7361,7361,,Pawelec,Mariusz,1986-04-14,,,180.0,72.1,{},13554.0,,3,,,0
7362,7362,,Pawelek,Mariusz,1981-03-17,,,185.0,81.2,{},43313.0,,3,,,0
7363,7363,,Przybylski,Mariusz,1982-01-19,,,183.0,73.0,{},115143.0,,3,,,0
7364,7364,,Rybicki,Mariusz,1993-03-13,,,175.0,54.9,{},306631.0,,3,,,0
7365,7365,,Stepinski,Mariusz,1995-05-12,,,183.0,73.0,{},294490.0,,3,,,0
7366,7366,,Zganiacz,Mariusz,1984-01-13,,,173.0,69.9,{},13410.0,,3,,,0
7367,7367,,Petkovic,Marjan,1979-05-22,,,185.0,83.9,{},5440.0,,3,,,0
7368,7368,,Bresciano,Mark,1980-02-11,,,175.0,76.2,{},34540.0,,3,,,0
7369,7369,,Brown,Mark,1981-02-28,,,185.0,78.0,{},32658.0,,3,,,0
7370,7370,,Bunn,Mark,1984-11-16,,,183.0,78.0,{},24579.0,,3,,,0
7371,7371,,Burchill,Mark,1980-08-18,,,173.0,73.9,{},21528.0,,3,,,0
7372,7372,,Carrington,Mark,1987-05-04,,,188.0,76.2,{},62388.0,,3,,,0
7373,7373,,Connolly,Mark,1991-12-16,,,185.0,77.1,{},194134.0,,3,,,0
7374,7374,,Corcoran,Mark,1980-11-03,,,178.0,71.2,{},32971.0,,3,,,0
7375,7375,,Cullen,Mark,1992-04-21,,,175.0,74.8,{},200864.0,,3,,,0
7376,7376,,Davies,Mark,1988-02-18,,,180.0,73.0,{},155384.0,,3,,,0
7377,7377,,de Man,Mark,1983-04-27,,,178.0,78.9,{},38380.0,,3,,,0
7378,7378,,Diemers,Mark,1993-10-11,,,175.0,69.9,{},351898.0,,3,,,0
7379,7379,,Durnan,Mark,1992-11-28,,,185.0,69.9,{},190846.0,,3,,,0
7380,7380,,Edusei,Mark,1976-09-29,,,178.0,69.9,{},39266.0,,3,,,0
7381,7381,,Engberink,Mark,1992-08-12,,,180.0,74.8,{},248152.0,,3,,,0
7382,7382,,Fotheringham,Mark,1983-10-22,,,178.0,76.2,{},41606.0,,3,,,0
7383,7383,,Gonzalez,Mark,1984-07-01,,,175.0,73.9,{},34233.0,,3,,,0
7384,7384,,Gower,Mark,1978-10-05,,,180.0,71.2,{},23849.0,,3,,,0
7385,7385,,Howard,Mark,1986-09-21,,,183.0,76.2,{},35513.0,,3,,,0
7386,7386,,Hudson,Mark,1982-03-03,,,185.0,77.1,{},22988.0,,3,,,0
7387,7387,,Janssen,Mark,1992-05-01,,,183.0,74.8,{},243456.0,,3,,,0
7388,7388,,Kerr,Mark,1982-03-02,,,180.0,71.2,{},32453.0,,3,,,0
7389,7389,,Looms,Mark,1981-03-24,,,193.0,73.0,{},26661.0,,3,,,0
7390,7390,,McLaughlin,Mark,1975-12-02,,,188.0,83.9,{},32917.0,,3,,,0
7391,7391,,Millar,Mark,1988-02-23,,,173.0,69.9,{},196828.0,,3,,,0
7392,7392,,Noble,Mark,1987-05-08,,,180.0,76.2,{},37169.0,,3,,,0
7393,7393,,O'Brien,Mark,1992-11-02,,,180.0,77.1,{},171791.0,,3,,,0
7394,7394,,O'Hara,Mark,1995-12-12,,,183.0,72.1,{},384144.0,,3,,,0
7395,7395,,Reynolds,Mark,1987-05-07,,,180.0,68.0,{},32844.0,,3,,,0
7396,7396,,Ridgers,Mark,1990-08-09,,,185.0,82.1,{},115675.0,,3,,,0
7397,7397,,Rudan,Mark,1975-08-27,,,193.0,88.9,{},69300.0,,3,,,0
7398,7398,,Schwarzer,Mark,1972-10-06,,,193.0,94.8,{},30633.0,,3,,,0
7399,7399,,Stewart,Mark,1988-06-22,,,170.0,66.2,{},38092.0,,3,,,0
7400,7400,,Twaddle,Mark,1986-08-27,,,185.0,68.0,{},32556.0,,3,,,0
7401,7401,,Uth,Mark,1991-08-24,,,183.0,73.0,{},212819.0,,3,,,0
7402,7402,,van Bommel,Mark,1977-04-22,,,185.0,86.2,{},38244.0,,3,,,0
7403,7403,,Viduka,Mark,1975-10-09,,,188.0,89.8,{},30623.0,,3,,,0
7404,7404,,Volders,Mark,1977-04-13,,,188.0,83.0,{},39890.0,,3,,,0
7405,7405,,Wilson,Mark,1984-06-05,,,173.0,67.1,{},41067.0,,3,,,0
7406,7406,,Fledderus,Mark-Jan,1982-12-14,,,178.0,71.2,{},26455.0,,3,,,0
7407,7407,,Bergara,Markel,1986-05-05,,,180.0,78.0,{},102622.0,,3,,,0
7408,7408,,Susaeta,Markel,1987-12-14,,,178.0,68.0,{},96619.0,,3,,,0
7409,7409,,Arnautovic,Marko,1989-04-19,,,193.0,83.0,{},110148.0,,3,,,0
7410,7410,,Babic,Marko,1981-01-28,,,185.0,72.1,{},30698.0,,3,,,0
7411,7411,,Bakic,Marko,1993-11-01,,,185.0,73.0,{},358759.0,,3,,,0
7412,7412,,Basa,Marko,1982-12-29,,,190.0,86.2,{},30563.0,,3,,,0
7413,7413,,Basic,Marko,1988-05-25,,,188.0,81.2,{},173936.0,,3,,,0
7414,7414,,Jovanovic,Marko,1988-03-26,,,183.0,78.9,{},144998.0,,3,,,0
7415,7415,,Livaja,Marko,1993-08-26,,,183.0,81.2,{},206242.0,,3,,,0
7416,7416,,Maric,Marko,1996-01-03,,,190.0,88.9,{},427161.0,,3,,,0
7417,7417,,Marin,Marko,1989-03-13,,,170.0,64.0,{},71353.0,,3,,,0
7418,7418,,Meerits,Marko,1992-04-26,,,185.0,83.9,{},177152.0,,3,,,0
7419,7419,,Miric,Marko,1987-03-26,,,193.0,79.8,{},185152.0,,3,,,0
7420,7420,,Muslin,Marko,1985-06-17,,,185.0,78.0,{},38971.0,,3,,,0
7421,7421,,Obradovic,Marko,1991-06-03,,,188.0,83.9,{},186188.0,,3,,,0
7422,7422,,Pantelic,Marko,1978-09-15,,,183.0,79.8,{},36788.0,,3,,,0
7423,7423,,Perovic,Marko,1984-01-11,,,185.0,76.2,{},16210.0,,3,,,0
7424,7424,,Poletanovic,Marko,1993-07-02,,,188.0,72.1,{},425988.0,,3,,,0
7425,7425,,Scepovic,Marko,1991-05-23,,,190.0,83.0,{},213487.0,,3,,,0
7426,7426,,Suler,Marko,1983-03-09,,,185.0,78.9,{},12473.0,,3,,,0
7427,7427,,Vejinovic,Marko,1990-02-03,,,185.0,68.9,{},150119.0,,3,,,0
7428,7428,,Berger,Markus,1985-01-21,,,185.0,79.8,{},43008.0,,3,,,0
7429,7429,,Bollmann,Markus,1981-01-06,,,190.0,79.8,{},36056.0,,3,,,0
7430,7430,,Feulner,Markus,1982-02-12,,,183.0,82.1,{},36035.0,,3,,,0
7431,7431,,Henriksen,Markus,1992-07-25,,,188.0,78.0,{},157101.0,,3,,,0
7432,7432,,Mendler,Markus,1993-01-07,,,173.0,72.1,{},230910.0,,3,,,0
7433,7433,,Miller,Markus,1982-04-08,,,188.0,92.1,{},37377.0,,3,,,0
7434,7434,,Neumayr,Markus,1986-03-26,,,170.0,77.1,{},32343.0,,3,,,0
7435,7435,,Rosenberg,Markus,1982-09-27,,,183.0,81.2,{},30827.0,,3,,,0
7436,7436,,Schuler,Markus,1977-08-01,,,183.0,78.9,{},27460.0,,3,,,0
7437,7437,,Steinhoefer,Markus,1986-03-07,,,175.0,68.9,{},41923.0,,3,,,0
7438,7438,,Suttner,Markus,1987-04-16,,,178.0,73.0,{},45254.0,,3,,,0
7439,7439,,Thorandt,Markus,1981-04-01,,,188.0,84.8,{},37359.0,,3,,,0
7440,7440,,Watkins,Marley,1990-10-17,,,178.0,66.2,{},147877.0,,3,,,0
7441,7441,,Frey,Marlon,1996-03-24,,,180.0,78.0,{},667787.0,,3,,,0
7442,7442,,Harewood,Marlon,1979-08-25,,,185.0,84.8,{},24772.0,,3,,,0
7443,7443,,King,Marlon,1980-04-26,,,185.0,78.0,{},23352.0,,3,,,0
7444,7444,,Pereira,Marlon,1987-03-26,,,178.0,81.2,{},170441.0,,3,,,0
7445,7445,,Vermijl,Marnick,1992-01-13,,,180.0,76.2,{},305827.0,,3,,,0
7446,7446,,Kolder,Marnix,1981-01-31,,,190.0,84.8,{},17259.0,,3,,,0
7447,7447,,Smit,Marnix,1975-12-01,,,185.0,79.8,{},26667.0,,3,,,0
7448,7448,,Busch,Marnon-Thomas,1994-12-08,,,183.0,79.8,{},571379.0,,3,,,0
7449,7449,,Klimpl,Maros,1980-07-04,,,180.0,78.0,{},10984.0,,3,,,0
7450,7450,,Chamakh,Marouane,1984-01-01,,,185.0,69.9,{},25537.0,,3,,,0
7451,7451,,Fellaini,Marouane,1987-11-22,,,193.0,84.8,{},39618.0,,3,,,0
7452,7452,,,Marquinho,1986-07-03,,,183.0,78.9,{},128020.0,,3,,,0
7453,7453,,,Marquinhos,1994-05-14,,,183.0,74.8,{},267365.0,,3,,,0
7454,7454,,,Marquitos,1987-03-21,,,178.0,73.0,{},41582.0,,3,,,0
7455,7455,,Dijkstra,Mart,1990-08-01,,,183.0,83.0,{},189957.0,,3,,,0
7456,7456,,Lieder,Mart,1990-05-01,,,180.0,74.8,{},303994.0,,3,,,0
7457,7457,,De Roon,Marten,1991-03-29,,,185.0,76.2,{},198559.0,,3,,,0
7458,7458,,Crespi,Marti,1987-06-15,,,180.0,71.2,{},68260.0,,3,,,0
7459,7459,,Riverola,Marti,1991-01-26,,,178.0,72.1,{},213699.0,,3,,,0
7460,7460,,Soler,Marti,1975-04-28,,,180.0,76.2,{},38160.0,,3,,,0
7461,7461,,Robin,Martial,1977-08-27,,,175.0,77.1,{},26027.0,,3,,,0
7462,7462,,Barto,Martijn,1984-08-23,,,185.0,79.8,{},46203.0,,3,,,0
7463,7463,,de Swart,Martijn,1990-11-08,,,188.0,91.2,{},278844.0,,3,,,0
7464,7464,,de Vries,Martijn,1992-03-26,,,183.0,73.9,{},279103.0,,3,,,0
7465,7465,,Meerdink,Martijn,1976-09-15,,,180.0,78.0,{},30597.0,,3,,,0
7466,7466,,Monteyne,Martijn,1984-11-12,,,175.0,78.0,{},38322.0,,3,,,0
7467,7467,,Reuser,Martijn,1975-02-01,,,178.0,78.0,{},26705.0,,3,,,0
7468,7468,,van der Laan,Martijn,1988-07-29,,,175.0,74.8,{},110145.0,,3,,,0
7469,7469,,Amedick,Martin,1982-09-06,,,193.0,84.8,{},39000.0,,3,,,0
7470,7470,,Angha,Martin,1994-01-22,,,188.0,78.9,{},413155.0,,3,,,0
7471,7471,,Baran,Martin,1988-01-03,,,188.0,83.9,{},139775.0,,3,,,0
7472,7472,,Bergvold,Martin,1984-02-02,,,183.0,69.9,{},26784.0,,3,,,0
7473,7473,,Boyle,Martin,1993-04-25,,,178.0,69.9,{},192782.0,,3,,,0
7474,7474,,Braithwaite,Martin,1991-06-05,,,180.0,77.1,{},169865.0,,3,,,0
7475,7475,,Bukata,Martin,1993-10-02,,,175.0,68.9,{},309682.0,,3,,,0
7476,7476,,Caceres,Martin,1987-04-07,,,180.0,78.0,{},96616.0,,3,,,0
7477,7477,,Canning,Martin,1981-12-03,,,188.0,74.8,{},17480.0,,3,,,0
7478,7478,,Demichelis,Martin,1980-12-02,,,183.0,78.0,{},30459.0,,3,,,0
7479,7479,,Fenin,Martin,1987-04-16,,,183.0,76.2,{},69864.0,,3,,,0
7480,7480,,Hansen,Martin,1990-06-15,,,188.0,87.1,{},47532.0,,3,,,0
7481,7481,,Hardie,Martin,1976-04-22,,,183.0,69.9,{},32955.0,,3,,,0
7482,7482,,Harnik,Martin,1987-06-01,,,185.0,79.8,{},27234.0,,3,,,0
7483,7483,,Hinteregger,Martin,1992-09-07,,,185.0,86.2,{},195207.0,,3,,,0
7484,7484,,Jiranek,Martin,1979-05-25,,,183.0,78.0,{},30715.0,,3,,,0
7485,7485,,Joergensen,Martin,1975-10-06,,,178.0,74.8,{},24506.0,,3,,,0
7486,7486,,Juhar,Martin,1988-03-09,,,183.0,72.1,{},115068.0,,3,,,0
7487,7487,,Kelly,Martin,1990-04-27,,,190.0,77.1,{},154271.0,,3,,,0
7488,7488,,Kobylanski,Martin,1994-03-08,,,178.0,74.8,{},275328.0,,3,,,0
7489,7489,,Konczkowski,Martin,1993-09-14,,,180.0,73.9,{},393287.0,,3,,,0
7490,7490,,Lanig,Martin,1984-07-11,,,190.0,78.9,{},38188.0,,3,,,0
7491,7491,,Latka,Martin,1984-09-28,,,193.0,87.1,{},25644.0,,3,,,0
7492,7492,,Laursen,Martin,1977-07-26,,,190.0,83.0,{},43280.0,,3,,,0
7493,7493,,Lejsal,Martin,1982-09-16,,,196.0,93.0,{},39609.0,,3,,,0
7494,7494,,Milec,Martin,1991-09-02,,,175.0,68.9,{},174054.0,,3,,,0
7495,7495,,Montoya,Martin,1991-04-14,,,175.0,72.1,{},213688.0,,3,,,0
7496,7496,,Nespor,Martin,1990-06-05,,,183.0,74.8,{},89270.0,,3,,,0
7497,7497,,Olsson,Martin,1988-05-17,,,178.0,81.2,{},25667.0,,3,,,0
7498,7498,,Paterson,Martin,1987-05-01,,,178.0,64.0,{},23370.0,,3,,,0
7499,7499,,Petrov,Martin,1979-01-15,,,180.0,76.2,{},33633.0,,3,,,0
7500,7500,,Pieckenhagen,Martin,1971-11-15,,,185.0,86.2,{},26663.0,,3,,,0
7501,7501,,Polacek,Martin,1990-04-02,,,198.0,94.8,{},232143.0,,3,,,0
7502,7502,,Scott,Martin,1986-02-15,,,180.0,69.9,{},32730.0,,3,,,0
7503,7503,,Skrtel,Martin,1984-12-15,,,190.0,81.2,{},22764.0,,3,,,0
7504,7504,,Steuble,Martin,1988-06-09,,,173.0,72.1,{},139637.0,,3,,,0
7505,7505,,Stocklasa,Martin,1979-05-29,,,190.0,89.8,{},35768.0,,3,,,0
7506,7506,,Stoll,Martin,1983-02-09,,,188.0,79.8,{},37383.0,,3,,,0
7507,7507,,Stranzl,Martin,1980-06-16,,,190.0,83.0,{},40735.0,,3,,,0
7508,7508,,Woods,Martin,1986-01-01,,,185.0,78.0,{},24439.0,,3,,,0
7509,7509,,Zeman,Martin,1989-03-28,,,175.0,64.0,{},106559.0,,3,,,0
7510,7510,,Fulop,Marton,1983-05-03,,,198.0,92.1,{},24527.0,,3,,,0
7511,7511,,Corrigan,Martyn,1977-08-14,,,175.0,68.0,{},32824.0,,3,,,0
7512,7512,,Waghorn,Martyn,1990-01-23,,,178.0,83.0,{},109434.0,,3,,,0
7513,7513,,Nakamba,Marvelous,1994-01-19,,,178.0,71.2,{},541330.0,,3,,,0
7514,7514,,Bakalorz,Marvin,1989-09-13,,,180.0,78.0,{},269666.0,,3,,,0
7515,7515,,Baudry,Marvin,1990-01-26,,,188.0,82.1,{},289883.0,,3,,,0
7516,7516,,Compper,Marvin,1985-06-14,,,185.0,79.8,{},27411.0,,3,,,0
7517,7517,,Ducksch,Marvin,1994-03-07,,,188.0,74.8,{},343757.0,,3,,,0
7518,7518,,Emnes,Marvin,1988-05-27,,,180.0,66.2,{},28108.0,,3,,,0
7519,7519,,Friedrich,Marvin,1995-12-13,,,193.0,78.0,{},530858.0,,3,,,0
7520,7520,,Johnson,Marvin,1990-12-01,,,178.0,73.9,{},306651.0,,3,,,0
7521,7521,,Martin,Marvin,1988-01-01,,,170.0,68.0,{},147958.0,,3,,,0
7522,7522,,Matip,Marvin,1985-09-25,,,183.0,83.0,{},27550.0,,3,,,0
7523,7523,,Ogunjimi,Marvin,1987-10-12,,,183.0,79.8,{},38794.0,,3,,,0
7524,7524,,Peersman,Marvin,1991-02-01,,,183.0,68.9,{},180784.0,,3,,,0
7525,7525,,Plattenhardt,Marvin,1992-01-26,,,180.0,76.2,{},229759.0,,3,,,0
7526,7526,,Schulz,Marvin,1995-01-15,,,185.0,77.1,{},553555.0,,3,,,0
7527,7527,,Sordell,Marvin,1991-02-17,,,178.0,81.2,{},181242.0,,3,,,0
7528,7528,,Zeegelaar,Marvin,1990-08-12,,,185.0,82.1,{},180236.0,,3,,,0
7529,7529,,Mohsen,Marwan,1989-02-25,,,188.0,82.1,{},292461.0,,3,,,0
7530,7530,,Hitz,Marwin,1987-09-18,,,193.0,83.9,{},114737.0,,3,,,0
7531,7531,,Alhassan,Masahudu,1992-12-01,,,175.0,64.9,{},155278.0,,3,,,0
7532,7532,,Shojaei,Masoud,1984-06-09,,,183.0,73.0,{},30744.0,,3,,,0
7533,7533,,Haidara,Massadio,1992-12-02,,,180.0,74.8,{},240236.0,,3,,,0
7534,7534,,Lo Sambou,Massamba,1986-09-17,,,188.0,87.1,{},71607.0,,3,,,0
7535,7535,,Benassi,Massimiliano,1981-11-11,,,180.0,77.1,{},74354.0,,3,,,0
7536,7536,,Carlini,Massimiliano,1986-08-02,,,175.0,67.1,{},74382.0,,3,,,0
7537,7537,,Porcello,Massimiliano,1980-06-23,,,183.0,79.8,{},36059.0,,3,,,0
7538,7538,,Ambrosini,Massimo,1977-05-29,,,183.0,72.1,{},32751.0,,3,,,0
7539,7539,,Bruno,Massimo,1993-09-17,,,178.0,73.9,{},239352.0,,3,,,0
7540,7540,,Coda,Massimo,1988-11-01,,,183.0,72.1,{},150389.0,,3,,,0
7541,7541,,Colomba,Massimo,1977-08-24,,,190.0,82.1,{},25760.0,,3,,,0
7542,7542,,Donati,Massimo,1981-03-26,,,188.0,78.9,{},39194.0,,3,,,0
7543,7543,,Gobbi,Massimo,1980-10-31,,,183.0,78.0,{},33816.0,,3,,,0
7544,7544,,Maccarone,Massimo,1979-09-06,,,180.0,78.9,{},30284.0,,3,,,0
7545,7545,,Marazzina,Massimo,1974-07-16,,,180.0,69.9,{},24848.0,,3,,,0
7546,7546,,Moia,Massimo,1987-03-09,,,178.0,74.8,{},93054.0,,3,,,0
7547,7547,,Mutarelli,Massimo,1978-01-13,,,178.0,72.1,{},39340.0,,3,,,0
7548,7548,,Oddo,Massimo,1976-06-14,,,183.0,76.2,{},30711.0,,3,,,0
7549,7549,,Paci,Massimo,1978-05-09,,,188.0,83.9,{},37508.0,,3,,,0
7550,7550,,Volta,Massimo,1987-05-14,,,183.0,78.0,{},96646.0,,3,,,0
7551,7551,,Zenildo Zappino,Massimo,1981-06-12,,,188.0,83.0,{},41458.0,,3,,,0
7552,7552,,Ohayon,Matan,1986-02-25,,,180.0,72.1,{},244065.0,,3,,,0
7553,7553,,Coly,Matar,1984-11-01,,,188.0,79.8,{},25859.0,,3,,,0
7554,7554,,Bilic,Mate,1980-10-23,,,185.0,81.2,{},34582.0,,3,,,0
7555,7555,,Jajalo,Mate,1988-05-25,,,183.0,78.0,{},108401.0,,3,,,0
7556,7556,,Izvolt,Matej,1986-06-05,,,178.0,72.1,{},12327.0,,3,,,0
7557,7557,,Krajcik,Matej,1978-03-19,,,183.0,81.2,{},11049.0,,3,,,0
7558,7558,,Vydra,Matej,1992-05-01,,,180.0,73.0,{},196308.0,,3,,,0
7559,7559,,Kezman,Mateja,1979-04-12,,,180.0,73.9,{},38084.0,,3,,,0
7560,7560,,Kovacic,Mateo,1994-05-06,,,178.0,77.1,{},239219.0,,3,,,0
7561,7561,,Pablo Musacchio,Mateo,1990-08-26,,,183.0,74.8,{},113672.0,,3,,,0
7562,7562,,Pavlovic,Mateo,1990-06-09,,,196.0,89.8,{},159452.0,,3,,,0
7563,7563,,,Mateus,1984-06-19,,,175.0,74.8,{},114651.0,,3,,,0
7564,7564,,Abramowicz,Mateusz,1992-11-08,,,185.0,79.8,{},618737.0,,3,,,0
7565,7565,,Bak,Mateusz,1983-02-24,,,185.0,84.8,{},69004.0,,3,,,0
7566,7566,,Cetnarski,Mateusz,1988-07-06,,,175.0,71.2,{},92222.0,,3,,,0
7567,7567,,Cichocki,Mateusz,1992-01-31,,,188.0,78.9,{},433627.0,,3,,,0
7568,7568,,Klich,Mateusz,1990-06-13,,,183.0,74.8,{},159342.0,,3,,,0
7569,7569,,Kupczak,Mateusz,1992-02-02,,,175.0,76.2,{},208295.0,,3,,,0
7570,7570,,Kwiatkowski,Mateusz,1992-11-23,,,168.0,59.9,{},306523.0,,3,,,0
7571,7571,,Lewandowski,Mateusz,1993-03-18,,,183.0,72.1,{},275726.0,,3,,,0
7572,7572,,Machaj,Mateusz,1989-06-28,,,175.0,67.1,{},155638.0,,3,,,0
7573,7573,,Mak,Mateusz,1991-11-14,,,175.0,64.0,{},275735.0,,3,,,0
7574,7574,,Matras,Mateusz,1991-01-23,,,193.0,87.1,{},208388.0,,3,,,0
7575,7575,,Mozdzen,Mateusz,1991-03-14,,,180.0,76.2,{},186968.0,,3,,,0
7576,7576,,Piatkowski,Mateusz,1984-11-22,,,185.0,74.8,{},173385.0,,3,,,0
7577,7577,,Prus,Mateusz,1990-03-09,,,188.0,79.8,{},209422.0,,3,,,0
7578,7578,,Slodowy,Mateusz,1991-08-08,,,183.0,76.2,{},186090.0,,3,,,0
7579,7579,,Staporski,Mateusz,1988-01-28,,,183.0,74.8,{},206807.0,,3,,,0
7580,7580,,Szczepaniak,Mateusz,1991-01-23,,,183.0,73.0,{},248457.0,,3,,,0
7581,7581,,Szwoch,Mateusz,1993-03-19,,,175.0,68.0,{},309869.0,,3,,,0
7582,7582,,Wdowiak,Mateusz,1996-08-28,,,175.0,59.9,{},502539.0,,3,,,0
7583,7583,,Wieteska,Mateusz,1997-02-11,,,188.0,77.1,{},555646.0,,3,,,0
7584,7584,,Zachara,Mateusz,1990-03-27,,,180.0,73.9,{},254289.0,,3,,,0
7585,7585,,Zytko,Mateusz,1982-11-27,,,188.0,82.1,{},13504.0,,3,,,0
7586,7586,,Carvalho,Matheus,1992-03-11,,,178.0,73.9,{},267008.0,,3,,,0
7587,7587,,Doria,Matheus,1994-11-08,,,188.0,82.1,{},320686.0,,3,,,0
7588,7588,,Pereira,Matheus,1996-05-05,,,175.0,66.2,{},522651.0,,3,,,0
7589,7589,,,Matheus,1992-07-19,,,188.0,76.2,{},261348.0,,3,,,0
7590,7590,,,Matheus,1994-07-07,,,183.0,74.8,{},323380.0,,3,,,0
7591,7591,,,Matheus,1983-01-15,,,175.0,68.0,{},43296.0,,3,,,0
7592,7592,,,Matheuzinho,1993-02-21,,,170.0,64.9,{},305712.0,,3,,,0
7593,7593,,Ryan,Mathew,1992-04-08,,,183.0,82.1,{},185644.0,,3,,,0
7594,7594,,Abero,Mathias,1990-04-09,,,183.0,81.2,{},198400.0,,3,,,0
7595,7595,,Gehrt,Mathias,1992-06-07,,,175.0,74.8,{},244278.0,,3,,,0
7596,7596,,Hain,Mathias,1972-12-31,,,188.0,86.2,{},27447.0,,3,,,0
7597,7597,,Joergensen,Mathias,1990-04-23,,,190.0,78.9,{},71908.0,,3,,,0
7598,7598,,Pogba,Mathias,1990-08-19,,,190.0,87.1,{},215931.0,,3,,,0
7599,7599,,Ranegie,Mathias,1984-06-14,,,196.0,91.2,{},71788.0,,3,,,0
7600,7600,,Schils,Mathias,1993-05-01,,,188.0,73.9,{},365244.0,,3,,,0
7601,7601,,Schober,Mathias,1976-04-08,,,190.0,93.9,{},37322.0,,3,,,0
7602,7602,,Beda,Mathieu,1981-07-28,,,188.0,82.1,{},25257.0,,3,,,0
7603,7603,,Berson,Mathieu,1980-02-23,,,180.0,73.0,{},37791.0,,3,,,0
7604,7604,,Bodmer,Mathieu,1982-11-22,,,190.0,89.8,{},26155.0,,3,,,0
